match_type,scenario,agent,agent_mode,opponent,opponent_mode,family,agent_first,runs,advantage,concealing,score
panel,Camera,NoamNegReverse,reverse,MiCRONegotiator,MiCRO (Genius-style),genius-style,first,2,0.3775458676990406,1.0,1.3775458676990406
panel,Camera,NoamNegReverse,reverse,MiCRONegotiator,MiCRO (Genius-style),genius-style,second,2,0.7530617345663585,1.0,1.7530617345663586
panel,Camera,NoamNegReverse,reverse,TimeBasedNegotiator,generic time-based,time-based,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNegReverse,reverse,TimeBasedNegotiator,generic time-based,time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNegReverse,reverse,AspirationNegotiator,aspiration-based,time-based,first,2,0.6805251641137855,1.0,1.6805251641137855
panel,Camera,NoamNegReverse,reverse,AspirationNegotiator,aspiration-based,time-based,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNegReverse,reverse,HybridNegotiator,hybrid time + utility,hybrid,first,2,0.7215115300454469,1.0,1.7215115300454469
panel,Camera,NoamNegReverse,reverse,HybridNegotiator,hybrid time + utility,hybrid,second,2,0.7641839540114972,1.0,1.7641839540114972
panel,Camera,NoamNegReverse,reverse,RandomNegotiator,random rational offers,baseline,first,2,0.434102003029793,0.0,0.434102003029793
panel,Camera,NoamNegReverse,reverse,RandomNegotiator,random rational offers,baseline,second,2,0.9277680579855037,1.0,1.9277680579855039
panel,Camera,NoamNegReverse,reverse,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNegReverse,reverse,FirstOfferOrientedTBNegotiator,anchors on first offer,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNegReverse,reverse,LastOfferOrientedTBNegotiator,follows last offer,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNegReverse,reverse,LastOfferOrientedTBNegotiator,follows last offer,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Camera,NoamNegReverse,reverse,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,first,2,0.6204342703248611,1.0,1.620434270324861
panel,Camera,NoamNegReverse,reverse,BestOfferOrientedTBNegotiator,tracks best offer seen,oriented,second,2,0.6653336665833542,1.0,1.6653336665833542
panel,Car,NoamNeg,gradient,SimpleNegotiator,reverse-ufun + time concede,example,first,2,0.6422000000000001,0.24202104753948886,0.8842210475394889
panel,Car,NoamNeg,gradient,SimpleNegotiator,reverse-ufun + time concede,example,second,2,0.7986000000000002,0.5169951649032329,1.3155951649032331
panel,Car,NoamNeg,gradient,BOANeg,BOA: time offer + Smith + ACNext,example,first,2,0.8519000000000001,0.4862208915921442,1.338120891592144
panel,Car,NoamNeg,gradient,BOANeg,BOA: time offer + Smith + ACNext,example,second,2,0.8616000000000001,0.5244989493783763,1.3860989493783764
panel,Car,NoamNeg,gradient,MAPNeg,"MAP: same stack, acceptance_first",example,first,2,0.8519000000000001,0.5210923792551558,1.372992379255156
panel,Car,NoamNeg,gradient,MAPNeg,"MAP: same stack, acceptance_first",example,second,2,0.8616000000000001,0.49480028094468376,1.356400280944684
panel,Car,NoamNeg,gradient,BoulwareTBNegotiator,slow concession (Boulware),time-based,first,2,0.8519000000000001,1.0,1.8519
panel,Car,NoamNeg,gradient,BoulwareTBNegotiator,slow concession (Boulware),time-based,second,2,0.8616000000000001,1.0,1.8616000000000001
panel,Car,NoamNeg,gradient,ConcederTBNegotiator,fast concession,time-based,first,2,0.9354,0.5,1.4354
panel,Car,NoamNeg,gradient,ConcederTBNegotiator,fast concession,time-based,second,2,0.9787999999999999,1.0,1.9788
panel,Car,NoamNeg,gradient,LinearTBNegotiator,linear time concession,time-based,first,2,0.7524000000000001,1.0,1.7524000000000002
panel,Car,NoamNeg,gradient,LinearTBNegotiator,linear time concession,time-based,second,2,0.8144,1.0,1.8144
panel,Car,NoamNeg,gradient,ToughNegotiator,"hard line, slow give",time-based,first,2,0.0,1.0,1.0
panel,Car,NoamNeg,gradient,ToughNegotiator,"hard line, slow give",time-based,second,2,0.0,1.0,1.0
panel,Car,NoamNeg,gradient,MiCRONegotiator,MiCRO (Genius-style),genius-style,first,2,0.5899000000000001,1.0,1.5899
